0 1.04162
0.0625 1.04832

0.0625 1.05557
0.125 1.06118

0.125 1.05605
0.1875 1.05637

0.1875 1.05794
0.25 1.0601

0.25 1.05985
0.3125 1.0612

0.3125 1.06126
0.375 1.06217

0.375 1.06213
0.424746 1.0625

0.424958 1.0625
0.4375 1.06259

0.4375 1.06264
0.5 1.06265

0.5625 1.06217
0.511868 1.0625

0.5 1.06258
0.511634 1.0625

0.5625 1.06218
0.625 1.06148

0.625 1.06145
0.6875 1.06048

0.6875 1.06048
0.75 1.05933

0.75 1.05931
0.8125 1.05802

0.8125 1.05801
0.875 1.05664

0.875 1.05663
0.9375 1.05522

0.9375 1.05521
1 1.05379

1 1.05379
1.0625 1.05237

1.0625 1.05238
1.125 1.05097

1.125 1.05095
1.1875 1.04954

1.1875 1.04954
1.25 1.0482

1.25 1.0482
1.3125 1.04691

1.3125 1.0469
1.375 1.04567

1.375 1.04567
1.4375 1.0445

1.4375 1.0445
1.5 1.04337

1.5 1.04337
1.5625 1.04228

1.5625 1.04228
1.625 1.04124

1.625 1.04124
1.6875 1.04024

1.6875 1.04024
1.75 1.03927

1.75 1.03928
1.8125 1.03834

1.8125 1.03834
1.875 1.03744

1.875 1.03744
1.9375 1.03656

1.9375 1.03656
2 1.0357

2 1.0357
2.0625 1.03487

2.0625 1.03487
2.125 1.03405

2.125 1.03405
2.1875 1.03326

2.1875 1.03326
2.25 1.03248

2.25 1.03248
2.3125 1.03171

2.3125 1.03171
2.375 1.03096

2.375 1.03096
2.4375 1.03022

2.4375 1.03022
2.5 1.0295

2.5 1.02949
2.5625 1.02879

2.5625 1.02879
2.625 1.02809

2.625 1.02809
2.6875 1.0274

2.6875 1.02741
2.75 1.02674

2.75 1.02674
2.8125 1.02608

2.8125 1.02608
2.875 1.02543

2.875 1.02543
2.9375 1.0248

2.9375 1.0248
3 1.02418

3 1.02418
3.0625 1.02357

3.0625 1.02358
3.125 1.02298

3.125 1.02298
3.1875 1.0224

3.1875 1.0224
3.25 1.02183

3.25 1.02183
3.3125 1.02127

3.3125 1.02127
3.375 1.02073

3.375 1.02073
3.4375 1.02019

3.4375 1.02019
3.5 1.01966

3.5 1.01966
3.5625 1.01915

3.5625 1.01915
3.625 1.01865

3.625 1.01865
3.6875 1.01816

3.6875 1.01816
3.75 1.01768

3.75 1.01768
3.8125 1.01722

3.8125 1.01721
3.875 1.01676

3.875 1.01676
3.9375 1.01631

3.9375 1.01631
4 1.01587

4 1.01588
