0 1.12742
0.0625 1.12726

0.0625 1.12727
0.125 1.12676

0.25 1.12467
0.232467 1.125

0.125 1.12676
0.1875 1.12587

0.1875 1.12582
0.231594 1.125

0.25 1.12464
0.3125 1.12334

0.3125 1.12334
0.375 1.12195

0.375 1.12194
0.4375 1.12045

0.4375 1.12045
0.5 1.1189

0.5 1.11889
0.5625 1.1173

0.5625 1.1173
0.625 1.11568

0.625 1.11567
0.6875 1.11405

0.6875 1.11405
0.75 1.11244

0.75 1.11244
0.8125 1.11086

0.8125 1.11086
0.875 1.10931

0.875 1.10931
0.9375 1.10781

0.9375 1.10781
1 1.10635

1 1.10634
1.0625 1.10493

1.0625 1.10493
1.125 1.10357

1.125 1.10357
1.1875 1.10225

1.1875 1.10225
1.25 1.10098

1.25 1.10098
1.3125 1.09975

1.3125 1.09975
1.375 1.09856

1.375 1.09856
1.4375 1.0974

1.4375 1.0974
1.5 1.09627

1.5 1.09627
1.5625 1.09518

1.5625 1.09518
1.625 1.0941

1.625 1.0941
1.6875 1.09305

1.6875 1.09305
1.75 1.09201

1.75 1.09201
1.8125 1.09099

1.8125 1.09099
1.875 1.08999

1.875 1.08999
1.9375 1.08899

1.9375 1.08899
2 1.088

2 1.088
2.0625 1.08702

2.0625 1.08702
2.125 1.08605

2.125 1.08605
2.1875 1.08508

2.1875 1.08508
2.25 1.08412

2.25 1.08412
2.3125 1.08317

2.3125 1.08317
2.375 1.08222

2.375 1.08222
2.4375 1.08127

2.4375 1.08127
2.5 1.08033

2.5 1.08033
2.5625 1.07939

2.5625 1.07939
2.625 1.07845

2.625 1.07845
2.6875 1.07752

2.6875 1.07752
2.75 1.0766

2.75 1.0766
2.8125 1.07567

2.8125 1.07567
2.875 1.07475

2.875 1.07475
2.9375 1.07383

2.9375 1.07383
3 1.07292

3 1.07292
3.0625 1.07201

3.0625 1.07201
3.125 1.0711

3.125 1.0711
3.1875 1.0702

3.1875 1.0702
3.25 1.0693

3.25 1.0693
3.3125 1.06841

3.3125 1.06841
3.375 1.06752

3.375 1.06752
3.4375 1.06664

3.4375 1.06664
3.5 1.06577

3.5 1.06578
3.5625 1.06491

3.5625 1.06492
3.625 1.06405

3.625 1.06404
3.6875 1.06317

3.75 1.06232
3.7365 1.0625

3.6875 1.06315
3.73616 1.0625

3.75 1.06233
3.8125 1.06154

3.8125 1.06154
3.875 1.06075

3.875 1.06075
3.9375 1.05995

3.9375 1.05995
4 1.05916

4 1.05916
4.0625 1.05838

4.0625 1.05838
4.125 1.0576

4.125 1.0576
4.1875 1.05683

4.1875 1.05683
4.25 1.05606

4.25 1.05606
4.3125 1.0553

4.3125 1.0553
4.375 1.05454

4.375 1.05454
4.4375 1.05378

4.4375 1.05378
4.5 1.05303

4.5 1.05303
4.5625 1.05228

4.5625 1.05228
4.625 1.05154

4.625 1.05154
4.6875 1.05081

4.6875 1.05081
4.75 1.05008

4.75 1.05008
4.8125 1.04936

4.8125 1.04936
4.875 1.04865

4.875 1.04865
4.9375 1.04794

4.9375 1.04794
5 1.04724

5 1.04725
5.0625 1.04655

5.0625 1.04655
5.125 1.04586

5.125 1.04586
5.1875 1.04519

5.1875 1.04518
5.25 1.04453

5.25 1.04455
5.3125 1.0439

5.3125 1.0439
5.375 1.04323

5.375 1.04322
5.4375 1.04256

5.4375 1.04256
5.5 1.04194

5.5 1.04195
5.5625 1.04133

5.5625 1.04132
5.625 1.04068

5.625 1.04067
5.6875 1.04005

5.6875 1.04005
5.75 1.03945

5.75 1.03946
5.8125 1.03887

5.8125 1.03886
5.875 1.03826

5.875 1.03826
5.9375 1.03767

5.9375 1.03767
6 1.03709

6 1.0371
6.0625 1.03652

6.0625 1.03652
6.125 1.03595

6.125 1.03595
6.1875 1.03539

6.1875 1.03539
6.25 1.03484

6.25 1.03484
6.3125 1.03429

6.3125 1.03429
6.375 1.03375

6.375 1.03375
6.4375 1.03321

6.4375 1.03321
6.5 1.03269

6.5 1.03269
6.5625 1.03217

6.5625 1.03217
6.625 1.03165

6.625 1.03165
6.6875 1.03114

6.6875 1.03114
6.75 1.03064

6.75 1.03064
6.8125 1.03015

6.8125 1.03015
6.875 1.02966

6.875 1.02966
6.9375 1.02918

6.9375 1.02918
7 1.02871

7 1.02871
7.0625 1.02824

7.0625 1.02824
7.125 1.02777

7.125 1.02777
7.1875 1.02732

7.1875 1.02732
7.25 1.02687

7.25 1.02687
7.3125 1.02642

7.3125 1.02642
7.375 1.02599

7.375 1.02599
7.4375 1.02555

7.4375 1.02555
7.5 1.02513

7.5 1.02513
7.5625 1.02471

7.5625 1.02471
7.625 1.02429

7.625 1.02429
7.6875 1.02388

7.6875 1.02388
7.75 1.02348

7.75 1.02348
7.8125 1.02308

7.8125 1.02308
7.875 1.02269

7.875 1.02269
7.9375 1.02231

7.9375 1.02231
8 1.02192

8 1.02192
8.0625 1.02155

8.0625 1.02155
8.125 1.02118

8.125 1.02118
8.1875 1.02081

8.1875 1.02081
8.25 1.02045

8.25 1.02045
8.3125 1.0201

8.3125 1.0201
8.375 1.01975

8.375 1.01975
8.4375 1.01941

8.4375 1.01941
8.5 1.01907

8.5 1.01907
8.5625 1.01873

8.5625 1.01873
8.625 1.01841

8.625 1.01841
8.6875 1.01808

8.6875 1.01808
8.75 1.01776

8.75 1.01776
8.8125 1.01745

8.8125 1.01745
8.875 1.01714

8.875 1.01714
8.9375 1.01683

8.9375 1.01683
9 1.01653

9 1.01653
9.0625 1.01624

9.0625 1.01624
9.125 1.01595

9.125 1.01595
9.1875 1.01566

9.1875 1.01566
9.25 1.01538

9.25 1.01538
9.3125 1.0151

9.3125 1.0151
9.375 1.01483

9.375 1.01483
9.4375 1.01456

9.4375 1.01456
9.5 1.01429

9.5 1.01429
9.5625 1.01403

9.5625 1.01403
9.625 1.01377

9.625 1.01377
9.6875 1.01352

9.6875 1.01352
9.75 1.01327

9.75 1.01327
9.8125 1.01303

9.8125 1.01303
9.875 1.01279

9.875 1.01279
9.9375 1.01255

9.9375 1.01255
10 1.01232

10 1.01232
10.0625 1.01209

10.0625 1.01209
10.125 1.01186

10.125 1.01186
10.1875 1.01164

10.1875 1.01164
10.25 1.01142

10.25 1.01142
10.3125 1.01121

10.3125 1.01121
10.375 1.01099

10.375 1.01099
10.4375 1.01079

10.4375 1.01079
10.5 1.01058

10.5 1.01058
10.5625 1.01038

10.5625 1.01038
10.625 1.01018

10.625 1.01018
10.6875 1.00999

10.6875 1.00999
10.75 1.0098

10.75 1.0098
10.8125 1.00961

10.8125 1.00961
10.875 1.00943

10.875 1.00942
10.9375 1.00924

10.9375 1.00924
11 1.00907

11 1.00907
11.0625 1.00889

11.0625 1.00889
11.125 1.00872

11.125 1.00872
11.1875 1.00855

11.1875 1.00855
11.25 1.00838

11.25 1.00839
11.3125 1.00822

11.3125 1.00822
11.375 1.00806

11.375 1.00805
11.4375 1.0079

11.4375 1.0079
11.5 1.00775

11.5 1.00775
11.5625 1.0076

11.5625 1.0076
11.625 1.00744

11.625 1.00744
11.6875 1.00729

11.6875 1.00729
11.75 1.00715

11.75 1.00716
11.8125 1.00702

11.8125 1.00702
11.875 1.00687

11.875 1.00686
11.9375 1.00672

11.9375 1.00672
12 1.0066

12 1.00661
12.0625 1.00649

12.0625 1.00649
12.125 1.00634

12.125 1.00633
12.1875 1.00618

12.1875 1.00618
12.25 1.00608

12.25 1.00609
12.3125 1.00599

12.3125 1.006
12.375 1.00585

12.375 1.00582
12.4375 1.00567

12.4375 1.00565
12.5 1.00556

12.5 1.00559
12.5625 1.00553

12.5625 1.00555
12.625 1.00543

12.625 1.0054
12.6875 1.00525

12.6875 1.00523
12.75 1.00514

12.75 1.00517
12.8125 1.0051

12.8125 1.00512
12.875 1.00498

12.875 1.00494
12.9375 1.00477

12.9375 1.00475
13 1.00468

13 1.00472
13.0625 1.00472

13.0625 1.00476
13.125 1.00465

13.125 1.00461
13.1875 1.0044

13.1875 1.00434
13.25 1.00423

13.25 1.00425
13.3125 1.00429

13.3125 1.00436
13.375 1.00435

13.375 1.00435
13.4375 1.00416

13.4375 1.00409
13.5 1.00386

13.5 1.00382
13.5625 1.00378

13.5625 1.00384
13.625 1.00393

13.625 1.004
13.6875 1.00397

13.6875 1.00395
13.75 1.00371

13.75 1.00363
13.8125 1.00339

13.8125 1.00335
13.875 1.00336

13.875 1.00345
13.9375 1.0036

13.9375 1.00369
14 1.00365

14 1.00359
14.0625 1.00328

14.0625 1.00315
14.125 1.00292

14.125 1.00291
14.1875 1.00304

14.1875 1.00319
14.25 1.00338

14.25 1.00344
14.3125 1.00328

14.3125 1.00315
14.375 1.00278

14.375 1.00266
14.4375 1.00256

14.4375 1.00265
14.5 1.00291

14.5 1.00308
14.5625 1.00316

14.5625 1.00312
14.625 1.00278

14.625 1.0026
14.6875 1.00227

14.6875 1.00222
14.75 1.00236

14.75 1.00255
14.8125 1.00286

14.8125 1.00295
14.875 1.00288

14.875 1.00279
14.9375 1.00235

14.9375 1.0022
15 1.0019

15 1.00187
15.0625 1.0021

15.0625 1.00234
15.125 1.00268

15.125 1.00276
15.1875 1.00257

15.1875 1.00237
15.25 1.0019

15.25 1.00173
15.3125 1.00171

15.3125 1.00188
15.375 1.00227

15.375 1.00249
15.4375 1.0025

15.4375 1.00235
15.5 1.00187

15.5 1.00162
15.5625 1.00144

15.5625 1.00155
15.625 1.00194

15.625 1.00224
15.6875 1.0024

15.6875 1.0023
15.75 1.00182

15.75 1.00152
15.8125 1.00121

15.8125 1.00125
15.875 1.00164

15.875 1.00199
15.9375 1.0023

15.9375 1.00229
16 1.00186

16 1.00156
16.0625 1.001

16.0625 1.00084
16.125 1.00106

16.125 1.00141
16.1875 1.00205

16.1875 1.00218
16.25 1.00226

16.25 1.00218
16.3125 1.00162

16.3125 1.00147
16.375 1.00074

16.375 1.00041
16.4375 1.00047

16.4375 1.00083
16.5 1.00164

16.5 1.0019
16.5625 1.00223

16.5625 1.00205
16.625 1.00171

16.625 1.0017
16.6875 1.00108

16.6875 1.00086
16.75 1.00045

16.75 1.00034
16.8125 1.0008

16.8125 1.00125
16.875 1.00189

16.875 1.00193
16.9375 1.00175

16.9375 1.00155
17 1.00087

17.9375 0.999866
17.8909 1

17.9375 0.99997
17.9411 1

17 1.00059
17.0625 1.00039

17.0625 1.00054
17.125 1.00109

17.125 1.00142
17.1875 1.00176

17.1875 1.00169
17.25 1.00131

17.25 1.00113
17.3125 1.00055

17.3125 1.00032
17.375 1.00034

17.375 1.0006
17.4375 1.00117

17.4375 1.00138
17.5 1.00156

17.5 1.00145
17.5625 1.00103

17.5625 1.00085
17.625 1.0004

17.625 1.00024
17.6875 1.00044

17.6875 1.00077
17.75 1.00128

17.75 1.00138
17.8125 1.00133

17.8125 1.0012
17.875 1.00065

17.875 1.00038
17.9375 1.0002

17.9375 1.00031
18 1.00083

18.1875 0.999746
18.1545 1

18.1875 0.999733
18.2338 1

